line1,line2,line3,key,fein,unitid,institutionname
Susan DaVIs Abello 1,X 0 0,Trustee,susan,042103865,164632,Bay Path University
Kay Bernon 1,X 0 0,Trustee,kay,042103865,164632,Bay Path University
Jonathan F Besse 1,X 0 0,Trustee,jonathan,042103865,164632,Bay Path University
Roberta B Bolduc 1,X 0 0,Trustee,roberta,042103865,164632,Bay Path University
James Brennan 1,X 0 0,Trustee,james,042103865,164632,Bay Path University
CIndy M Burke 1,X 0 0,Trustee,cindy,042103865,164632,Bay Path University
Susanne E ChurchIll PhD 1,X 0 0,Trustee,susanne,042103865,164632,Bay Path University
MarVIn A Coote 1,X 0 0,Trustee,marvin,042103865,164632,Bay Path University
DIanne Fuller Doherty 1,X 0 0,Trustee,dianne,042103865,164632,Bay Path University
Karen L Glaser 1,X 0 0,Trustee,karen,042103865,164632,Bay Path University
Ann B Hammer 1,X 0 0,Trustee,ann,042103865,164632,Bay Path University
Samuel R Hanmer 1,X 0 0,Trustee,samuel,042103865,164632,Bay Path University
Stephen D Hoyt 1,X 0 0,Trustee,stephen,042103865,164632,Bay Path University
George C Keady III 5,X X 0 0,"Trustee, Board ChaIr",george,042103865,164632,Bay Path University
SukI Kramer 1,X 0 0,Trustee,kramer,042103865,164632,Bay Path University
Estela R Lopez PhD 1,X 0 0,Trustee,estela,042103865,164632,Bay Path University
Grace MakarI—Judson MD 1,X 0 0,Trustee,grace,042103865,164632,Bay Path University
LotreCIa A Marchand 1,X 0 0,Trustee,marchand,042103865,164632,Bay Path University
Angle B McGInnIs 1,X 0 0,Trustee,angle,042103865,164632,Bay Path University
Robyn A Newhouse PhD 1,X 0 0,Trustee,robyn,042103865,164632,Bay Path University
PatrICIa J PIerce CFA 2,X X 0 0,"Trustee, Board VIce ChaIr",patricia,042103865,164632,Bay Path University
Jane E RoulIer 1,X 0 0,Trustee,jane,042103865,164632,Bay Path University
Barbara Sadowsky 1,X 0 0,Trustee,barbara,042103865,164632,Bay Path University
GlorIa SmIth 1,X 0 0,Trustee,gloria,042103865,164632,Bay Path University
Mary Ann Spencer CFA 1,X 0 0,Trustee,mary,042103865,164632,Bay Path University
RIchard B Steele 1,X 0 0 0,Trustee,richard,042103865,164632,Bay Path University
KatherIne M SullIvan 1,X 0 0 0,Trustee,katherine,042103865,164632,Bay Path University
Amanda W Toner 1,X 0 0 0,Trustee,amanda,042103865,164632,Bay Path University
BrIan P Tuohey 1,X 0 0 0,Trustee,brian,042103865,164632,Bay Path University
Ruth M VIgnatI 1,X 0 0 0,Trustee,ruth,042103865,164632,Bay Path University
Courtney LWhalen 1,X 0 0 0,Trustee,courtney,042103865,164632,Bay Path University
Jeanne G Young 1,X 0 0 0,Trustee,jeanne,042103865,164632,Bay Path University
Carol A Leary PhD 55,"X 361,770 0 98,383",PreSIdent,carol,042103865,164632,Bay Path University
MelIssa MorrIss—Olson 50,"X 189,582 0 24,300",Provost/VP for AcademIc AffaIrs,melissa,042103865,164632,Bay Path University
MIchael GIampIetro 50,"X 178,321 0 32,941",VP for FInance & AdmInIstratIve SerVIces,michael,042103865,164632,Bay Path University
Barbara Kochon 50,"x 90,275 0 22,731",Secretary,barbara,042103865,164632,Bay Path University
DaVId Demers 50,"X 143,742 0 26,224",ChIef OperatIng OffIcer TAWC,david,042103865,164632,Bay Path University
Kathleen Bourque 50,"X 139,696 0 14,803",VP for InstItutIonal Advancement,kathleen,042103865,164632,Bay Path University
LorI Vaughn 50,"X 138,754 0 23,786",ChaIr of OccupatIonal Therapy Department,lori,042103865,164632,Bay Path University
JennIfer HIxon 50,"X 137,729 0 19,119",DIrector PhYSICIan ASSIst Program,jennifer,042103865,164632,Bay Path University
Caron HobIn 50,"X 133,413 0 25,742",ChIef Strategy Ofﬁcer TAWC,caron,042103865,164632,Bay Path University
