line1,line2,line3,key,fein,unitid,institutionname
(1) JIM BAKER 50,"X 4,523 0 0",DELEGATE,jim,450314233,200554,United Tribes Technical College
(2) FRANK WHITE BULL 50,"X 1,186 0 0",DELEGATE,frank,450314233,200554,United Tribes Technical College
(3) JOEL RED FOX 50,"X 3,184 0 0",DELEGATE,joel,450314233,200554,United Tribes Technical College
(4) DAVE ARCHAMBAULT II 50,X 745 0 0,DELEGATE,dave,450314233,200554,United Tribes Technical College
(5) LEANDER RUSS MCDONALD 50,"X 3,203 0 0",DELEGATE,leander,450314233,200554,United Tribes Technical College
(6) MERVIN PACKINEAU 50,"X 1,176 0 0",DELEGATE,mervin,450314233,200554,United Tribes Technical College
(7) ROBIN QUINN 50,"X 3,186 0 0",DELEGATE,robin,450314233,200554,United Tribes Technical College
(8) TEX HALL 50,"X 3,012 0 0",DELEGATE — C,hall,450314233,200554,United Tribes Technical College
(9) RICHARD MCCLOUD 50,"X 4,684 0 0",VICE CHAIRMA,richard,450314233,200554,United Tribes Technical College
(10) ROBERT SHEPHERD 50,"X 2,957 0 0",SEC TREASURE,robert,450314233,200554,United Tribes Technical College
(11) DECOTEAU KATINA 40 00,"X 162,342 0 0",KEY EMPLOYEE,decoteau,450314233,200554,United Tribes Technical College
(12) LISA] AZURE 40 00,"X 137,071 0 0",ADVISOR TEAC,azure,450314233,200554,United Tribes Technical College
(13) THOMAS DISSELHORST 40 00,"X 107,085 0 0",ATTORNEY,thomas,450314233,200554,United Tribes Technical College
(14) DR DAVID GRIPP 40 00,"X 120,116 0 0",COLLEGE PRES,david,450314233,200554,United Tribes Technical College
(15) RUSSELL SWAGGER 40 00,"X 153,071 0 0",VP CAMPUS,russell,450314233,200554,United Tribes Technical College
