line1,line2,line3,key,fein,unitid,institutionname
(1) DR ROBERT MENDENHALL 40 00,"X X 840,660 0 37,451",PRESIDENT/TRUSTEE,robert,841383926,433387,Western Governors University
(2) FRANK ALVAREZ 1 00,X 0 0 0,TRUSTEE,frank,841383926,433387,Western Governors University
(3) DR THERESE CRANE 1 00,X 0 0 0,TRUSTEE,therese,841383926,433387,Western Governors University
(4) LENNY MENDONCA 1 00,X 0 0 0,TRUSTEE,lenny,841383926,433387,Western Governors University
(5) ROBERT E EVANSON 1 00,X 0 0 0,TRUSTEE,robert,841383926,433387,Western Governors University
(6) THE HONORABLE JIM GERINGER 1 00,X 0 0 0,CHARIMAN/AUDIT COMMITTEE,jim,841383926,433387,Western Governors University
(7) TAMMY JOHNS 1 00,X 0 0 0,TRUSTEE,tammy,841383926,433387,Western Governors University
(8) DR BRENDA WILSON 1 00,X 0 0 0,TRUSTEE,brenda,841383926,433387,Western Governors University
(9) THE HONORABLE JOHN HICKENLOOPER 1 00,X 0 0 0,TRUSTEE,john,841383926,433387,Western Governors University
(10) DAVID SIMMONS 1 00,X 0 0 0,TRUSTEE,david,841383926,433387,Western Governors University
(11) DR SAMUEL H SMITH 1 00,X 0 0 0,TRUSTEE,samuel,841383926,433387,Western Governors University
(12) DR EMILY S DEROCCO 1 00,X 0 0 0,TRUSTEE,emily,841383926,433387,Western Governors University
(13) HONORABLE GARY HERBERT 1 00,X 0 0 0,TRUSTEE,gary,841383926,433387,Western Governors University
(14) DR JOE HAIRSTON 1 00,X 0 0 0,TRUSTEE,joe,841383926,433387,Western Governors University
(15) DAVID GROW 40 00,"X 266,340 0 34,218",VP FINANCE,david,841383926,433387,Western Governors University
(17) PATRICK PARTRIDGE 40 00,"X 232,186 0 28,036",VP MARKETING,patrick,841383926,433387,Western Governors University
(18) NIEL NICKOLAISEN 40 00,"X 224,413 0 32,752",CHIEF INFORMATION OFFICER,niel,841383926,433387,Western Governors University
(19) DAVID LEASURE 40 00,"X 288,005 0 34,743",PROVOST/CHIEF ACADEMIC OFFICER,david,841383926,433387,Western Governors University
(20) BARBARA JEAN FLOTEN 40 00,"X 222,307 0 25,844",CHANCELLOR — WGU WASHINGTO,barbara,841383926,433387,Western Governors University
(21) STEVEN P KLINGLER 40 00,"X 219,567 0 33,204",ASSISTANT TO PRESIDENT FOR,steven,841383926,433387,Western Governors University
(22) MARK K WEATHERS 40 00,"X 135,343 0 26,654",DEPUTY CHIEF TECHNOLOGY OFFICER,mark,841383926,433387,Western Governors University
DEPUTY CHIEF TECHNOLOGY OFFICER,(23) JASON T LEVIN 40 00,"X 200,955 0 24,522",deputy,841383926,433387,Western Governors University
(23) JASON T LEVIN 40 00,"X 200,955 0 24,522",VP INSTRUCTIONAL RESEARCH,jason,841383926,433387,Western Governors University
(24) ROBERT COLLINS 40 00,"X 193,440 0 25,982",VICE PRESIDENT FINANCIAL AID,robert,841383926,433387,Western Governors University
"CAM PBELL—EWALD PO BOX 7247—7821 PHILADELPHIA PA 84130 ADVERTISING 19,046,177","GOOGLE PO BOX 91128 SEATTLE WA 98111 WEB MARKETING 13,364,930","PEARSON ONE LAKE STREET UPPER SADDLE RIVER NJ 07458 LEARNING RESOURCES 8,747,890",cam,841383926,433387,Western Governors University
"PEARSON ONE LAKE STREET UPPER SADDLE RIVER NJ 07458 LEARNING RESOURCES 8,747,890","YAHOO SEARCH MARKETING 14010 FNB PARKWAY OMAHA NE 68154 WEB MARKETING 3,037,791","LICENSES 2,366,875",pearson,841383926,433387,Western Governors University
