line1,line2,line3,key,fein,unitid,institutionname
(1) MARK REDAL 1 00,X 0 0 0,CHAIRMAN,mark,911559533,443049,Faith Evangelical College & Seminary
(2) PAUL REDAL 1 00,X 0 0 0,TREASURER,paul,911559533,443049,Faith Evangelical College & Seminary
(3) KYLE CREWS 1 00,X 0 0 0,SECRETARY,kyle,911559533,443049,Faith Evangelical College & Seminary
(4) REV DR WILLIAM WOLFSON 1 00,"X 2,350 0 0",BOARD MEMBER,william,911559533,443049,Faith Evangelical College & Seminary
(5) REV SCO'I'I' NELSON 1 00,X 0 0 0,BOARD MEMBER,nelson,911559533,443049,Faith Evangelical College & Seminary
(6) REV JAMES ELMORE 1 00,X 0 0 0,BOARD MEMBER,james,911559533,443049,Faith Evangelical College & Seminary
(7) REV DR MICHAELJ ADAMS 45 00,"X X 119,062 0 14,250",PRESIDENT,adams,911559533,443049,Faith Evangelical College & Seminary
(8) KARL ZE'I'I'ERBERG 1 00,X 0 0 0,BOARD MEMBER,karl,911559533,443049,Faith Evangelical College & Seminary
(9) REV DR KYU HYUN LEE 45 00,"x 62,566 0 17,275",DEAN OF KOREAN DIVISION,hyun,911559533,443049,Faith Evangelical College & Seminary
(10) REV DR JAMES GIBSON 45 00,"X 64,999 0 0",DEAN OF STUDENTS,james,911559533,443049,Faith Evangelical College & Seminary
