line1,line2,line3,key,fein,unitid,institutionname
Nina M Archabal 5 00,X 0 0 0,Trustee 0,nina,410694747,173258,Carleton College
Danielle 5 Bart 5 00,X 0 0 0,Trustee 0,danielle,410694747,173258,Carleton College
Alan R Bauer 5 00,X 0 0 0,Trustee 0,alan,410694747,173258,Carleton College
Beth Boosalis DaVIs 5 00,X 0 0 0,Trustee 0,beth,410694747,173258,Carleton College
Bill Craine 5 00,X 0 0 0,Trustee 0,bill,410694747,173258,Carleton College
DaVId M Diamond 5 00,X 0 0 0,Trustee 0,david,410694747,173258,Carleton College
Arnold W Donald 5 00,X 0 0 0,Trustee 0,arnold,410694747,173258,Carleton College
Jack W Eugster 5 00,X 0 0 0,Trustee 0,jack,410694747,173258,Carleton College
Maureen G Gupta 5 00,X 0 0 0,Trustee 0,maureen,410694747,173258,Carleton College
John F Harris 5 00,X 0 0 0,Trustee 0,john,410694747,173258,Carleton College
Elise M Holschuh 5 00,X 0 0 0,Trustee 0,elise,410694747,173258,Carleton College
James E Johnson 5 00,X 0 0 0,Trustee 0,james,410694747,173258,Carleton College
Martha H Kaemmer 5 00,X 0 0 0,Trustee 0,martha,410694747,173258,Carleton College
Leslie B Kautz 5 00,X 0 0 0,Trustee 0,leslie,410694747,173258,Carleton College
Arthur D Kowaloff 5 00,X 0 0 0,Trustee 0,arthur,410694747,173258,Carleton College
Richard B Kracum 5 00,X 0 0 0,Trustee 0,richard,410694747,173258,Carleton College
Marilyn M McCoy 5 00,X 0 0 0,Trustee 0,marilyn,410694747,173258,Carleton College
William R McLaughlin 5 00,X 0 0 0,Trustee 0,william,410694747,173258,Carleton College
Bonnie J MeIVIlle 5 00,X 0 0 0,Trustee 0,bonnie,410694747,173258,Carleton College
Marc Noel 5 00,X 0 0 0,Trustee 0,marc,410694747,173258,Carleton College
Brad Nordholm 5 00,X 0 0 0,Trustee 0,brad,410694747,173258,Carleton College
Gary T O'Brien 5 00,X 0 0 0,Trustee 0,gary,410694747,173258,Carleton College
Catherine J Pagila 5 00,X 0 0 0,Trustee 0,catherine,410694747,173258,Carleton College
Pamela Kiecker Royall 5 00,X 0 0 0,Trustee 0,pamela,410694747,173258,Carleton College
Jack W Schuler 5 00,X 0 0 0,Trustee 0,jack,410694747,173258,Carleton College
Margaret C Simms 5 00,X 0 0 0,Trustee 0,margaret,410694747,173258,Carleton College
DaVId B Smith 5 00,X 0 0 0,Trustee 0,david,410694747,173258,Carleton College
Gary L Sundem 5 00,X 0 0 0,Trustee 0,gary,410694747,173258,Carleton College
Caesar F Sweltzer 5 00,X 0 0 0,Trustee 0,caesar,410694747,173258,Carleton College
Alan C Thiel 5 00,X 0 0 0,Trustee 0,alan,410694747,173258,Carleton College
R Kirk Weidner 5 00,X 0 0 0,Trustee 0,kirk,410694747,173258,Carleton College
Wallace R Weltz 5 00,X 0 0 0,Trustee 0,wallace,410694747,173258,Carleton College
Justin B Wender 5 00,X 0 0 0,Trustee 0,justin,410694747,173258,Carleton College
Bonnie M Wheaton 5 00,X 0 0 0,Trustee 0,bonnie,410694747,173258,Carleton College
Michael L Wiebolt 5 00,X 0 0 0,Trustee 0,michael,410694747,173258,Carleton College
Mark R Williams 5 00,X 0 0 0,Trustee 0,mark,410694747,173258,Carleton College
Steven G Poskanzer 60,"X 408,202 0 102,446",PreSIdent 0,steven,410694747,173258,Carleton College
Frederick A Rogers 50,"X 291,063 0 40,949",Vice PreSIdent and Treasurer 0,frederick,410694747,173258,Carleton College
Gayle McJunkin 50,"X 176,807 0 26,608",Interim VP for External Relations 0,gayle,410694747,173258,Carleton College
Joe A Hargis II 40,"X 161,594 0 54,523",Interim VP for External Relations 0,joe,410694747,173258,Carleton College
Beverly Nagel 50,"X 238,468 0 30,967",Dean of the College 0,beverly,410694747,173258,Carleton College
M H Wagner 40,"X 186,027 0 25,840",VP Student Development and Dean of Students 0,wagner,410694747,173258,Carleton College
Paul Thiboutot 40,"X 178,173 0 32,328",VP and Dean of AdmISSIon/FinanCIal Aid 0,paul,410694747,173258,Carleton College
Jason Matz 40,"X 340,490 0 26,825",Director of Investments 0,jason,410694747,173258,Carleton College
Andrew Christensen 40,"X 208,529 0 47,239",Director of Private Markets 0,andrew,410694747,173258,Carleton College
LOUIS E Newman 40,"X 192,802 0 35,883",ASSOCIate Dean of the College 0,louis,410694747,173258,Carleton College
Susan Singer 40,"X 177,983 0 43,300",Professor of Natural SCIences 0,susan,410694747,173258,Carleton College
Joel Weisberg 40,"X 173,167 0 36,533",Professor of PhySIcs and Astronomy 0,joel,410694747,173258,Carleton College
Donald A Hasseltine 50,"X 163,872 0 40,990",Secretary/VP for External Relations 0,donald,410694747,173258,Carleton College
