line1,line2,line3,key,fein,unitid,institutionname
Carl G Behnke 2 3,X 0 0 0,Board Member 0,carl,910564961,236328,University of Puget Sound
Richard M Brooks '82 2 3,X X 0 0 0,Board Chair 0,richard,910564961,236328,University of Puget Sound
MItZI W Carletti '78 2 3,X 0 0 0,Board Member 0,mitzi,910564961,236328,University of Puget Sound
MarVIn H Caruthers P'02 2 3,X 0 0 0,Board Member 0,marvin,910564961,236328,University of Puget Sound
Michael] Corliss '82 P'13 2 3,X 0 0 0,Board Member 0,corliss,910564961,236328,University of Puget Sound
Hollis S Dillon '84 JD'88 2 3,X 0 0 0,Board Member 0,hollis,910564961,236328,University of Puget Sound
Kathleen M Duncan '82 2 3,X 0 0 0,Board Member 0,kathleen,910564961,236328,University of Puget Sound
Rolf Engh P'14 2 3,X 0 0 0,Board Member 0,rolf,910564961,236328,University of Puget Sound
Randolph C Foster '74 2 3,X 0 0 0,Board Member 0,randolph,910564961,236328,University of Puget Sound
Bruce W Hart P'09 2 3,X 0 0 0,Board Member 0,bruce,910564961,236328,University of Puget Sound
Matthew M Kelleher '79 2 3,X 0 0 0,Board Member 0,matthew,910564961,236328,University of Puget Sound
Thomas E LeaVItt '71 JD'75 P'10 2 3,X 0 0 0,Board Member 0,thomas,910564961,236328,University of Puget Sound
Gwendolyn H LIllIs P'05 2 3,X X 0 0 0,Board Vice Chair 0,gwendolyn,910564961,236328,University of Puget Sound
Eric Lindgren 2 3,X 0 0 0,Board Member 0,eric,910564961,236328,University of Puget Sound
Janeen Solie McAnInch '77 P'06 2 3,X 0 0 0,Board Member 0,janeen,910564961,236328,University of Puget Sound
Kenneth C McGIll '61 2 3,X 0 0 0,Board Member 0,kenneth,910564961,236328,University of Puget Sound
William C Nelson '69 2 3,X 0 0 0,Board Member 0,william,910564961,236328,University of Puget Sound
JIll T NIshI '89 2 3,X 0 0 0,Board Member 0,jill,910564961,236328,University of Puget Sound
Deanna W Oppenheimer '80 P'11 P'14 2 3,X 0 0 0,Board Member 0,deanna,910564961,236328,University of Puget Sound
Wade H Perrow '73 P'02 2 3,X 0 0 0,Board Member 0,wade,910564961,236328,University of Puget Sound
Beth M Picardo '83 JD'86 2 3,X 0 0 0,Board Member 0,beth,910564961,236328,University of Puget Sound
Lyle QuaSIm '70 H'05 2 3,X 0 0 0,Board Member 0,lyle,910564961,236328,University of Puget Sound
Allan D Sapp '78 P'10 2 3,X 0 0 0,Board Member 0,allan,910564961,236328,University of Puget Sound
Robert T Shishido '72 P'09 2 3,X 0 0 0,Board Member 0,robert,910564961,236328,University of Puget Sound
Bruce LTItcomb '80 P'13 2 3,X 0 0 0,Board member 0,bruce,910564961,236328,University of Puget Sound
Gillian Neukom Toledo '94 2 3,X 0 0 0,Board Member 0,gillian,910564961,236328,University of Puget Sound
Nicholas D VaSIIIUS '07 2 3,X 0 0 0,Board Member 0,nicholas,910564961,236328,University of Puget Sound
Barbara S Walker P'05 P'07 2 3,X 0 0 0,Board Member 0,barbara,910564961,236328,University of Puget Sound
Guy N Watanabe '75 MBA '76 2 3,X 0 0 0,Board Member 0,guy,910564961,236328,University of Puget Sound
William T Weyerhaeuser 2 3,X 0 0 0,Board Member 0,william,910564961,236328,University of Puget Sound
Kenneth W WIllman '82 P'15 2 3,X X 0 0 0,Board Treasurer 0,kenneth,910564961,236328,University of Puget Sound
Ronald R Thomas 40,"X X 485,352 0 218,144",PreSIdent & Trustee 0,ronald,910564961,236328,University of Puget Sound
Kristine M Bartanen 40,"X 220,992 0 42,351",Academic VP and Dean of the UniverSIty 0,kristine,910564961,236328,University of Puget Sound
DaVId R Beers 40,"X 248,208 0 62,752",VP for UniverSIty Relations 0,david,910564961,236328,University of Puget Sound
Mary Elizabeth Collins 40,"x 92,326 0 60,258",Secretary of the Corporation 0,mary,910564961,236328,University of Puget Sound
Lorin D Gobble 40,"x 30,869 0 4,706",AVP for Finance 0,lorin,910564961,236328,University of Puget Sound
Janet S Hallman 40,"X 122,502 0 19,268",AVP for Financial Planning and AnalySIs 0,janet,910564961,236328,University of Puget Sound
Sherry B Mondou 40,"X 262,946 0 61,521",VP for Finance and Administration 1,sherry,910564961,236328,University of Puget Sound
Jennifer] Rickard 40,"X 256,150 0 32,043",VP for Enrollment 0,rickard,910564961,236328,University of Puget Sound
J Michael Segawa 40,"X 146,179 0 22,464",VP for Student Affairs/Dean of Students 0,michael,910564961,236328,University of Puget Sound
John M Hickey 40,"X 152,469 0 18,236",AVP for Busmess SerVIces 0,john,910564961,236328,University of Puget Sound
Gayle R McIntosh 40,"X 144,934 0 46,631",Executive Director of Communications 0,gayle,910564961,236328,University of Puget Sound
George H Mills Jr 40,"X 178,396 0 29,861",AVP for UniverSIty Relations 0,george,910564961,236328,University of Puget Sound
William E Morse Jr 40,"X 148,144 0 22,343",AVP for Technology SerVIces/C10 0,william,910564961,236328,University of Puget Sound
Michael A Veseth 40,"X 147,693 0 15,132",Professor 0,michael,910564961,236328,University of Puget Sound
