line1,line2,line3,key,fein,unitid,institutionname
OWEN BAILEY 30,X 0 0 0,TRUSTEE,owen,630417508,101693,University of Mobile
LINDSEY BONEY 30,X 0 0 0,TRUSTEE,lindsey,630417508,101693,University of Mobile
DAVID CONNER 30,X 0 0 0,TRUSTEE,david,630417508,101693,University of Mobile
GABI CONSTANTINE 30,X 0 0 0,TRUSTEE,gabi,630417508,101693,University of Mobile
KAMAL CONSTANTINE 30,X 0 0 0,TRUSTEE,kamal,630417508,101693,University of Mobile
JAMES DANIEL 30,X 0 0 0,TRUSTEE,james,630417508,101693,University of Mobile
MARTIN DORSETT 30,X 0 0 0,TRUSTEE,martin,630417508,101693,University of Mobile
PAT DORSETT 30,X 0 0 0,TRUSTEE,pat,630417508,101693,University of Mobile
DAPHNE PILOT FONDE 30,X 0 0 0,TRUSTEE,daphne,630417508,101693,University of Mobile
RICHARD GAAL 30,X 0 0 0,TRUSTEE,richard,630417508,101693,University of Mobile
J DAVID GREENE 30,X 0 0 0,TRUSTEE,david,630417508,101693,University of Mobile
TERRY HARBIN 30,X 0 0 0,TRUSTEE,terry,630417508,101693,University of Mobile
KENNY HARRIS 30,X 0 0 0,TRUSTEE,kenny,630417508,101693,University of Mobile
DAVID HOLCOMBE 30,X 0 0 0,TRUSTEE,david,630417508,101693,University of Mobile
RONNIE HOLLADAY 30,X 0 0 0,TRUSTEE,ronnie,630417508,101693,University of Mobile
JIM HOLLAND 30,X 0 0 0,TRUSTEE,jim,630417508,101693,University of Mobile
BILL INGRAM 30,X 0 0 0,TRUSTEE,bill,630417508,101693,University of Mobile
DAVID JOHNSON 30,X 0 0 0,TRUSTEE,david,630417508,101693,University of Mobile
BILL LUCAS 30,X 0 0 0,TRUSTEE,bill,630417508,101693,University of Mobile
JAMES MASSEY 30,X 0 0 0,TRUSTEE,james,630417508,101693,University of Mobile
ROBERT MAXWELL 30,X 0 0 0,TRUSTEE,robert,630417508,101693,University of Mobile
ROGER MCCONNELL 30,X 0 0 0,TRUSTEE,roger,630417508,101693,University of Mobile
ROBERT MCGINLEY 30,X 0 0 0,TRUSTEE,robert,630417508,101693,University of Mobile
DEBORAH NELSON 30,X 0 0 0,TRUSTEE,deborah,630417508,101693,University of Mobile
WILL PHILLIPS 30,X 0 0 0,TRUSTEE,will,630417508,101693,University of Mobile
TOMMY ROBINSON 30,X 0 0 0,TRUSTEE,tommy,630417508,101693,University of Mobile
ROBERT SEABORN JR 30,X 0 0 0,TRUSTEE,robert,630417508,101693,University of Mobile
MIKELL SPEAKS 30,X 0 0 0,TRUSTEE,mikell,630417508,101693,University of Mobile
MIKE TEW 30,X 0 0 0,TRUSTEE,mike,630417508,101693,University of Mobile
JAMES WEST 30,X 0 0 0,TRUSTEE,james,630417508,101693,University of Mobile
KEVIN WILBURN 30,X 0 0 0,TRUSTEE,kevin,630417508,101693,University of Mobile
FRED WILSON 30,X 0 0 0,TRUSTEE,fred,630417508,101693,University of Mobile
BOBBY WOJOHN 30,X 0 0 0,TRUSTEE,bobby,630417508,101693,University of Mobile
MARK FOLEY 40 00,"X 208,747 0 22,286",PRESIDENT,mark,630417508,101693,University of Mobile
STEVE LEE 40 00,"X 115,359 0 16,966",VICE PRES FOR BUSINESS AFF,steve,630417508,101693,University of Mobile
AUDREY EUBANKS 40 00,"X 116,525 0 15,530",VICE PRES FOR ACADEMIC AFF,audrey,630417508,101693,University of Mobile
KIM LEOUSIS 40 00,"X 105,060 0 13,364",VICE PRES FOR ENROLLMENT M,kim,630417508,101693,University of Mobile
