line1,line2,line3,key,fein,unitid,institutionname
(1) William B Norden 8,X X 0 0 0,Chairman,william,061519057,441982,Franklin W Olin College of Engineering
(2) Carla LGude 4,X 0 0 0,Trustee,carla,061519057,441982,Franklin W Olin College of Engineering
(3) George R Berbeco 4,X 0 0 0,Trustee,george,061519057,441982,Franklin W Olin College of Engineering
(4) Thomas Cecil 4,X 0 0 0,Trustee,thomas,061519057,441982,Franklin W Olin College of Engineering
(5) Sunlin Chou 4,X 0 0 0,Trustee,chou,061519057,441982,Franklin W Olin College of Engineering
(6) Tamara P DaVIs 4,X 0 0 0,Trustee,tamara,061519057,441982,Franklin W Olin College of Engineering
(7) SherWIn Greenblatt 4,X 0 0 0,Trustee,sherwin,061519057,441982,Franklin W Olin College of Engineering
(8) Paul C Jennings 4,X 0 0 0,Trustee,paul,061519057,441982,Franklin W Olin College of Engineering
(9) R Douglas Kahn 4,X 0 0 0,Trustee,douglas,061519057,441982,Franklin W Olin College of Engineering
(10) Robert N McBurney 4,X 0 0 0,Trustee,robert,061519057,441982,Franklin W Olin College of Engineering
(11) Lawrence W Milas 4,X 0 0 0,Trustee,lawrence,061519057,441982,Franklin W Olin College of Engineering
(12) Susan Fredholm Murphy 4,X X 0 0 0,Trustee/Clerk,susan,061519057,441982,Franklin W Olin College of Engineering
(13) Douglas G Rauch 4,X 0 0 0,Trustee,douglas,061519057,441982,Franklin W Olin College of Engineering
(14) Howard H Stevenson 4,X 0 0 0,Trustee,howard,061519057,441982,Franklin W Olin College of Engineering
(15) Kenneth R Stokes 6,X X 0 0 0,Vice Chair,kenneth,061519057,441982,Franklin W Olin College of Engineering
(16) George Milne Jr 4,X 0 0 0,Trustee,george,061519057,441982,Franklin W Olin College of Engineering
(17) Beverly Wyse 4,X 0 0 0,Trustee,beverly,061519057,441982,Franklin W Olin College of Engineering
(18) Richard K Miller 40,"X X 413,510 105,234",Trustee/PreSident,richard,061519057,441982,Franklin W Olin College of Engineering
(19) Stephen P Hannabury 40,"x 269,488 87,701",Executive Vice PreSident & Treasurer,stephen,061519057,441982,Franklin W Olin College of Engineering
(20) Marguerite Burke 40,"x 75,471 7,978",ASSIStant Clerk to the Board of Trustees,marguerite,061519057,441982,Franklin W Olin College of Engineering
(21) Vincent Manno 40,"x 291,715 36,534",Provost & Dean of Faculty,vincent,061519057,441982,Franklin W Olin College of Engineering
(22) Thomas Krimmel 40,"x 268,586 45,499","VP Development, Family & Alumni Relations",thomas,061519057,441982,Franklin W Olin College of Engineering
(23) Charles S Nolan 40,"x 232,363 40,202",VP External Relations and Dean of Admi55ion,charles,061519057,441982,Franklin W Olin College of Engineering
(24) Joanne Kossuth 40,"x 229,343 35,502",VP Operations & Chief Information Officer,joanne,061519057,441982,Franklin W Olin College of Engineering
(25) Michelle DaVIs 40,"x 189,044 18,237",Chief Marketing Officer,michelle,061519057,441982,Franklin W Olin College of Engineering
(26) Mark SomerVIIIe 40,"x 186,935 33,666",Professor & Associate Dean,mark,061519057,441982,Franklin W Olin College of Engineering
(27) Lynn A Stein 40,"x 179,944 4,129",Professor & Associate Dean,lynn,061519057,441982,Franklin W Olin College of Engineering
(28) Gill Pratt 40,"x 173,821 17,028",Professor,gill,061519057,441982,Franklin W Olin College of Engineering
(29) JeSSIca Townsend 40,"x 154,580 18,302",Professor & Associate Dean,jessica,061519057,441982,Franklin W Olin College of Engineering
(30) Jonathan D Stolk 40,"x 153,754 29,036",Professor,jonathan,061519057,441982,Franklin W Olin College of Engineering
"Aramark Facilities SerVIces 1101 Market Street Philadelphia PA 19107 Facility serVIces management 2,399,184","Sodexo Inc and Affiliates 9801 Washington Boulevard Gaithersburg MD 20878 Dining serVIces management 1,577,831","Summit Rock AdVIsors 9 West 37th Street New York NY 10019 Investment Management fees 854,468",market,061519057,441982,Franklin W Olin College of Engineering
"Sodexo Inc and Affiliates 9801 Washington Boulevard Gaithersburg MD 20878 Dining serVIces management 1,577,831","Summit Rock AdVIsors 9 West 37th Street New York NY 10019 Investment Management fees 854,468","Babson College 231 Forest Street Babson Park MA 02457 Shared administrative serVIces 627,498",washington,061519057,441982,Franklin W Olin College of Engineering
"Summit Rock AdVIsors 9 West 37th Street New York NY 10019 Investment Management fees 854,468","Babson College 231 Forest Street Babson Park MA 02457 Shared administrative serVIces 627,498","24 Hartwell Avenue LeXIngton MA 02421 IT Consultant 220,970",rock,061519057,441982,Franklin W Olin College of Engineering
