line1,line2,line3,key,fein,unitid,institutionname
Marsha K Anderson 1,X 0 0 0,Trustee 0,marsha,362167770,146481,Lake Forest College
Earl J Barnes 11 1,X 0 0 0,Trustee 0,earl,362167770,146481,Lake Forest College
JudIth HeIsley BIshop 1,X 0 0 0,Trustee 0,judith,362167770,146481,Lake Forest College
Charles M Brennan III 1,X 0 0 0,Trustee 0,charles,362167770,146481,Lake Forest College
WIllIam G Brown 1,X 0 0 0,Trustee 0,william,362167770,146481,Lake Forest College
John D Carruthers 1,X 0 0 0,Trustee 0,john,362167770,146481,Lake Forest College
DaVId A Castag nettI 1,X 0 0 0,Trustee 0,david,362167770,146481,Lake Forest College
James R Donnelley 1,X 0 0 0,Trustee 0,james,362167770,146481,Lake Forest College
DaVId F Gorter 1,X 0 0 0,Trustee 0,david,362167770,146481,Lake Forest College
Mark W Helderman 1,X 0 0 0,Trustee 0,mark,362167770,146481,Lake Forest College
Jame M Hunter 1,X 0 0 0,Trustee 0,jame,362167770,146481,Lake Forest College
Robert D Krebs 1,X 0 0 0,Trustee 0,robert,362167770,146481,Lake Forest College
Charles JB MItchell 1,X 0 0 0,Trustee 0,charles,362167770,146481,Lake Forest College
James W Moeller 1,X 0 0 0,Trustee 0,james,362167770,146481,Lake Forest College
Mark A Nagle 1,X 0 0 0,Trustee 0,mark,362167770,146481,Lake Forest College
CraIg Omtvedt 1,X 0 0 0,Trustee 0,craig,362167770,146481,Lake Forest College
WIllIam Parfet 1,X X 0 0 0,ChaInnan of the Board 0,william,362167770,146481,Lake Forest College
Joanne M Storkan 1,X 0 0 0,Trustee 0,joanne,362167770,146481,Lake Forest College
Stephen C StreISIn 1,X 0 0 0,Trustee 0,stephen,362167770,146481,Lake Forest College
RIchard UIhleIn 1,X 0 0 0,Trustee (partIal year) 0,richard,362167770,146481,Lake Forest College
ClaudIa Wyatt—Johnson 1,X 0 0 0,Trustee 0,claudia,362167770,146481,Lake Forest College
DanIel D Dolan 1,X X 0 0 0,VIce ChaIr 0,daniel,362167770,146481,Lake Forest College
WIllIam A Lowry 1,X X 0 0 0,Secretary 0,william,362167770,146481,Lake Forest College
Lorna Pfaelzer 1,X X 0 0 0,VIce—ChaIr 0,lorna,362167770,146481,Lake Forest College
Stephen D Schutt 50,"X X 316,352 0 187,416",PreSIdent 0,stephen,362167770,146481,Lake Forest College
MIchael T Orr 50,"X 171,182 0 55,231",Provost and Dean of Faculty 0,michael,362167770,146481,Lake Forest College
LeslIe T Chapman 50,"X 166,446 0 38,588",VP for Busmess AffaIrs/Treasurer 0,leslie,362167770,146481,Lake Forest College
WIllIam G Motzer 50,"X 151,385 0 35,283",VP for AdmISSIOnS and Career SerVIces 0,william,362167770,146481,Lake Forest College
Robert A Hot 50,"X 130,401 0 22,181",Dean of Students 0,robert,362167770,146481,Lake Forest College
PhIle Hood 50,"x 64,037 0 18,881",VP Development/AlumnI RelatIons & Secretary 0,hood,362167770,146481,Lake Forest College
JacquelIne Slaats 50,"X 142,915 0 23,061",DIrector AthletIcs & Sr AdVIsor to PreSIdent 0,jacqueline,362167770,146481,Lake Forest College
RIchard J Barto|022I 50,"X 137,056 0 22,088",SenIor DIrector GIft PlannIng 0,richard,362167770,146481,Lake Forest College
SenIor DIrector GIft PlannIng 0,James CubIt 50,"X 131,060 0 33,192",gift,362167770,146481,Lake Forest College
James CubIt 50,"X 131,060 0 33,192",Head LIbrarIan and DIrector of 1T 0,james,362167770,146481,Lake Forest College
RIchard Mallette 50,"X 123,803 0 22,216",Assoaate Dean 0,richard,362167770,146481,Lake Forest College
Janet McCracken 40,"X 113,158 0 20,375",Professor of PhIlosophy 0,janet,362167770,146481,Lake Forest College
